Gene1	Gene1Freq	Gene2	Gene2Freq	PercofSamples	Co_Occurrence
AMBN	3.0701754386	ZCCHC16	3.50877192982	0.43859649122807015	4.071428571429211
ANKRD30B	12.2807017544	ARHGAP36	5.26315789474	0.43859649122807015	0.6785714285702458
ANKRD30B	12.2807017544	ASB5	5.26315789474	0.43859649122807015	0.6785714285702458
ANKRD30B	12.2807017544	ATP1B4	3.0701754386	0.43859649122807015	1.1632653061197897
ANKRD30B	12.2807017544	ATP6V0A4	5.26315789474	0.43859649122807015	0.6785714285702458
ANKRD30B	12.2807017544	B2M	2.63157894737	0.43859649122807015	1.3571428571404915
ANKRD30B	12.2807017544	BEX1	2.19298245614	0.8771929824561403	3.257142857139655
ANKRD30B	12.2807017544	BHMT	3.0701754386	0.8771929824561403	2.3265306122395795
ANKRD30B	12.2807017544	C16orf54	2.19298245614	0.43859649122807015	1.6285714285698274
ANKRD30B	12.2807017544	C6orf103	13.5964912281	3.0701754385964914	1.8387096774132201
ANKRD30B	12.2807017544	CA2	3.50877192982	0.43859649122807015	1.0178571428573027
ANKRD30B	12.2807017544	CATSPER1	3.0701754386	0.43859649122807015	1.1632653061197897
ANKRD30B	12.2807017544	CCDC109B	0.877192982456	0.43859649122807015	4.071428571424569
ANKRD30B	12.2807017544	CD1C	5.26315789474	1.3157894736842106	2.0357142857107378
ANKRD30B	12.2807017544	CDH7	5.70175438596	0.8771929824561403	1.2527472527469001
ANKRD30B	12.2807017544	CETN1	2.63157894737	0.43859649122807015	1.3571428571404915
ANKRD30B	12.2807017544	CFHR2	3.94736842105	0.43859649122807015	0.9047619047614738
ANKRD30B	12.2807017544	CMKLR1	3.0701754386	0.43859649122807015	1.1632653061197897
ANKRD30B	12.2807017544	CNTNAP5	14.9122807018	2.192982456140351	1.1974789915916073
ANKRD30B	12.2807017544	CPXCR1	5.26315789474	0.43859649122807015	0.6785714285702458
ANKRD30B	12.2807017544	CRHBP	2.63157894737	0.8771929824561403	2.714285714280983
ANKRD30B	12.2807017544	CYP4F22	3.50877192982	1.3157894736842106	3.053571428571909
ANKRD30B	12.2807017544	DCAF8L2	5.70175438596	2.192982456140351	3.1318681318672508
ANKRD30B	12.2807017544	DEFB110	1.31578947368	0.43859649122807015	2.714285714291298
ANKRD30B	12.2807017544	DEFB112	2.63157894737	0.43859649122807015	1.3571428571404915
ANKRD30B	12.2807017544	DFNB59	1.31578947368	0.43859649122807015	2.714285714291298
ANKRD30B	12.2807017544	DIO2	3.50877192982	0.43859649122807015	1.0178571428573027
ANKRD30B	12.2807017544	ECHDC2	2.19298245614	0.43859649122807015	1.6285714285698274
ANKRD30B	12.2807017544	ETNK2	1.75438596491	0.43859649122807015	2.0357142857146053
ANKRD30B	12.2807017544	F2	1.75438596491	0.43859649122807015	2.0357142857146053
ANKRD30B	12.2807017544	FAM47C	8.33333333333	1.7543859649122806	1.7142857142844408
ANKRD30B	12.2807017544	FAM83C	4.82456140351	0.8771929824561403	1.4805194805174116
ANKRD30B	12.2807017544	FCRL4	4.82456140351	1.7543859649122806	2.961038961034823
ANKRD30B	12.2807017544	FGF23	3.0701754386	0.43859649122807015	1.1632653061197897
ANKRD30B	12.2807017544	GAB4	5.26315789474	0.8771929824561403	1.3571428571404915
ANKRD30B	12.2807017544	GABRB1	5.26315789474	1.3157894736842106	2.0357142857107378
ANKRD30B	12.2807017544	GABRG1	7.89473684211	0.43859649122807015	0.45238095238016385
ANKRD30B	12.2807017544	GCG	3.50877192982	0.8771929824561403	2.0357142857146053
ANKRD30B	12.2807017544	GIPC2	1.31578947368	0.43859649122807015	2.714285714291298
ANKRD30B	12.2807017544	GLB1L2	3.50877192982	0.43859649122807015	1.0178571428573027
ANKRD30B	12.2807017544	GPR139	3.94736842105	0.8771929824561403	1.8095238095229476
ANKRD30B	12.2807017544	HHEX	1.75438596491	0.43859649122807015	2.0357142857146053
ANKRD30B	12.2807017544	IGFBP2	4.38596491228	0.8771929824561403	1.6285714285698274
ANKRD30B	12.2807017544	IQSEC3	3.94736842105	0.43859649122807015	0.9047619047614738
ANKRD30B	12.2807017544	JPH2	4.38596491228	0.43859649122807015	0.8142857142849137
ANKRD30B	12.2807017544	KCNJ12	4.38596491228	1.7543859649122806	3.257142857139655
ANKRD30B	12.2807017544	KCNN2	5.70175438596	1.3157894736842106	1.8791208791203506
ANKRD30B	12.2807017544	KCNQ2	4.82456140351	0.43859649122807015	0.7402597402587058
ANKRD30B	12.2807017544	KIAA1211	12.2807017544	1.3157894736842106	0.8724489795898426
ANKRD30B	12.2807017544	KLHL34	3.94736842105	0.43859649122807015	0.9047619047614738
ANKRD30B	12.2807017544	KLRG1	3.0701754386	0.43859649122807015	1.1632653061197897
ANKRD30B	12.2807017544	KRTAP13-1	2.19298245614	0.8771929824561403	3.257142857139655
ANKRD30B	12.2807017544	KRTAP2-2	2.19298245614	0.8771929824561403	3.257142857139655
ANKRD30B	12.2807017544	LCE5A	1.75438596491	0.43859649122807015	2.0357142857146053
ANKRD30B	12.2807017544	LELP1	1.75438596491	0.43859649122807015	2.0357142857146053
ANKRD30B	12.2807017544	LILRB2	6.14035087719	1.7543859649122806	2.3265306122433684
ANKRD30B	12.2807017544	LPPR4	7.01754385965	1.7543859649122806	2.0357142857117045
ANKRD30B	12.2807017544	LRFN5	10.9649122807	2.6315789473684212	1.9542857142837937
ANKRD30B	12.2807017544	LRP1B	38.1578947368	6.578947368421052	1.4039408866994516
ANKRD30B	12.2807017544	LRRC7	15.7894736842	0.43859649122807015	0.22619047619036844
ANKRD30B	12.2807017544	MEOX1	1.75438596491	0.8771929824561403	4.071428571429211
ANKRD30B	12.2807017544	MIA2	4.82456140351	0.8771929824561403	1.4805194805174116
ANKRD30B	12.2807017544	MMP24	2.63157894737	0.8771929824561403	2.714285714280983
ANKRD30B	12.2807017544	MNDA	4.82456140351	1.3157894736842106	2.2207792207761177
ANKRD30B	12.2807017544	MORC1	10.5263157895	1.3157894736842106	1.0178571428534349
ANKRD30B	12.2807017544	MRGPRX4	3.50877192982	0.43859649122807015	1.0178571428573027
ANKRD30B	12.2807017544	MYBPC1	5.70175438596	0.43859649122807015	0.6263736263734501
ANKRD30B	12.2807017544	NAV3	24.5614035088	3.508771929824561	1.1632653061197897
ANKRD30B	12.2807017544	NLRP14	8.33333333333	1.3157894736842106	1.2857142857133308
ANKRD30B	12.2807017544	NOS1	8.33333333333	1.3157894736842106	1.2857142857133308
ANKRD30B	12.2807017544	NPY1R	4.38596491228	1.3157894736842106	2.442857142854742
ANKRD30B	12.2807017544	NR1I3	1.75438596491	0.8771929824561403	4.071428571429211
ANKRD30B	12.2807017544	OR10J1	5.26315789474	0.8771929824561403	1.3571428571404915
ANKRD30B	12.2807017544	OR10K1	3.0701754386	0.43859649122807015	1.1632653061197897
ANKRD30B	12.2807017544	OR10V1	2.19298245614	0.43859649122807015	1.6285714285698274
ANKRD30B	12.2807017544	OR11G2	3.0701754386	0.8771929824561403	2.3265306122395795
ANKRD30B	12.2807017544	OR2A14	2.63157894737	0.43859649122807015	1.3571428571404915
ANKRD30B	12.2807017544	OR2C3	5.70175438596	0.8771929824561403	1.2527472527469001
ANKRD30B	12.2807017544	OR2G6	6.14035087719	1.3157894736842106	1.7448979591825269
ANKRD30B	12.2807017544	OR2J2	1.75438596491	0.43859649122807015	2.0357142857146053
ANKRD30B	12.2807017544	OR2T2	3.50877192982	0.43859649122807015	1.0178571428573027
ANKRD30B	12.2807017544	OR4K17	5.26315789474	0.8771929824561403	1.3571428571404915
ANKRD30B	12.2807017544	OR4N4	3.50877192982	0.43859649122807015	1.0178571428573027
ANKRD30B	12.2807017544	OR51B5	3.94736842105	0.43859649122807015	0.9047619047614738
ANKRD30B	12.2807017544	OR52E4	3.50877192982	0.43859649122807015	1.0178571428573027
ANKRD30B	12.2807017544	OR5J2	4.38596491228	1.3157894736842106	2.442857142854742
ANKRD30B	12.2807017544	OR5M11	3.0701754386	0.43859649122807015	1.1632653061197897
ANKRD30B	12.2807017544	OR5M9	4.82456140351	0.43859649122807015	0.7402597402587058
ANKRD30B	12.2807017544	OR6B1	3.0701754386	0.8771929824561403	2.3265306122395795
ANKRD30B	12.2807017544	OR8B4	5.26315789474	0.43859649122807015	0.6785714285702458
ANKRD30B	12.2807017544	OR8H2	3.50877192982	0.8771929824561403	2.0357142857146053
ANKRD30B	12.2807017544	P2RX6	2.19298245614	0.8771929824561403	3.257142857139655
ANKRD30B	12.2807017544	PEG3	9.21052631579	2.6315789473684212	2.3265306122421063
ANKRD30B	12.2807017544	PLSCR2	1.75438596491	0.43859649122807015	2.0357142857146053
ANKRD30B	12.2807017544	POU3F3	3.50877192982	0.43859649122807015	1.0178571428573027
ANKRD30B	12.2807017544	PRDM12	2.19298245614	0.43859649122807015	1.6285714285698274
ANKRD30B	12.2807017544	PROL1	3.0701754386	0.8771929824561403	2.3265306122395795
ANKRD30B	12.2807017544	PTEN	5.70175438596	0.43859649122807015	0.6263736263734501
