Gene1	Gene1Freq	Gene2	Gene2Freq	PercofSamples	Co_Occurrence
FAM83C	4.82456140351	UNC93A	3.50877192982	0.4444444444444444	2.6254545454572904
GABRB1	5.26315789474	GABRG1	7.89473684211	1.3333333333333333	3.2088888888850375
GABRB1	5.26315789474	GCG	3.50877192982	0.4444444444444444	2.406666666668351
GABRB1	5.26315789474	IGFBP2	4.38596491228	0.8888888888888888	3.850666666664972
GABRB1	5.26315789474	KIAA1211	12.2807017544	0.8888888888888888	1.3752380952356982
GABRB1	5.26315789474	KLRG1	3.0701754386	0.4444444444444444	2.7504761904713964
GABRB1	5.26315789474	LRP1B	38.1578947368	3.111111111111111	1.5491187739471401
GABRB1	5.26315789474	MEOX1	1.75438596491	0.4444444444444444	4.813333333336702
GABRB1	5.26315789474	MNDA	4.82456140351	0.8888888888888888	3.500606060603069
GABRB1	5.26315789474	MRGPRX4	3.50877192982	0.4444444444444444	2.406666666668351
GABRB1	5.26315789474	NAV3	24.5614035088	2.2222222222222223	1.7190476190446229
GABRB1	5.26315789474	OR2C3	5.70175438596	0.8888888888888888	2.9620512820520566
GABRB1	5.26315789474	OR4K17	5.26315789474	0.8888888888888888	3.208888888885038
GABRB1	5.26315789474	OR5M9	4.82456140351	0.8888888888888888	3.500606060603069
GABRB1	5.26315789474	OR8H2	3.50877192982	0.4444444444444444	2.406666666668351
GABRB1	5.26315789474	RB1	59.2105263158	3.5555555555555554	1.1409382716040508
GABRB1	5.26315789474	SELP	6.57894736842	0.4444444444444444	1.2835555555549907
GABRB1	5.26315789474	SGCZ	5.70175438596	0.4444444444444444	1.4810256410260283
GABRB1	5.26315789474	SLC8A3	8.77192982456	0.4444444444444444	0.962666666666243
GABRB1	5.26315789474	SPHKAP	17.1052631579	1.3333333333333333	1.4810256410242963
GABRB1	5.26315789474	TCP10L2	3.0701754386	0.4444444444444444	2.7504761904713964
GABRB1	5.26315789474	TGM3	4.38596491228	0.8888888888888888	3.850666666664972
GABRB1	5.26315789474	TMEM132D	21.9298245614	2.2222222222222223	1.9253333333324862
GABRB1	5.26315789474	TP53	86.4035087719	5.333333333333333	1.17279187817229
GABRB1	5.26315789474	TRIM63	3.50877192982	0.4444444444444444	2.406666666668351
GABRG1	7.89473684211	IGFBP2	4.38596491228	0.4444444444444444	1.2835555555549905
GABRG1	7.89473684211	KCNJ12	4.38596491228	0.4444444444444444	1.2835555555549905
GABRG1	7.89473684211	KIAA1211	12.2807017544	1.7777777777777777	1.8336507936475976
GABRG1	7.89473684211	KRTAP2-2	2.19298245614	0.4444444444444444	2.567111111109981
GABRG1	7.89473684211	LRP1B	38.1578947368	4.444444444444445	1.4753512132829902
GABRG1	7.89473684211	MMP24	2.63157894737	0.4444444444444444	2.139259259256692
GABRG1	7.89473684211	MNDA	4.82456140351	0.4444444444444444	1.1668686868676896
GABRG1	7.89473684211	MRGPRX4	3.50877192982	0.4444444444444444	1.6044444444455674
GABRG1	7.89473684211	NAV3	24.5614035088	1.7777777777777777	0.9168253968237988
GABRG1	7.89473684211	OR2C3	5.70175438596	0.8888888888888888	1.974700854701371
GABRG1	7.89473684211	OR4K17	5.26315789474	0.4444444444444444	1.069629629628346
GABRG1	7.89473684211	OR5M9	4.82456140351	0.8888888888888888	2.3337373737353793
GABRG1	7.89473684211	PTEN	5.70175438596	0.4444444444444444	0.9873504273506855
GABRG1	7.89473684211	RB1	59.2105263158	5.333333333333333	1.1409382716040506
GABRG1	7.89473684211	RPL37	0.877192982456	0.4444444444444444	6.417777777774954
GABRG1	7.89473684211	SELP	6.57894736842	0.8888888888888888	1.7114074074066543
GABRG1	7.89473684211	SLC8A3	8.77192982456	0.8888888888888888	1.2835555555549905
GABRG1	7.89473684211	SPHKAP	17.1052631579	0.8888888888888888	0.6582336182330206
GABRG1	7.89473684211	TCP10L2	3.0701754386	0.4444444444444444	1.8336507936475976
GABRG1	7.89473684211	TGM3	4.38596491228	0.4444444444444444	1.2835555555549905
GABRG1	7.89473684211	TMEM132D	21.9298245614	1.7777777777777777	1.0268444444439926
GABRG1	7.89473684211	TP53	86.4035087719	7.111111111111111	1.04248166948648
GABRG1	7.89473684211	TRIM63	3.50877192982	0.4444444444444444	1.6044444444455674
GABRG1	7.89473684211	ZCCHC5	4.82456140351	0.4444444444444444	1.1668686868676896
GCG	3.50877192982	LRP1B	38.1578947368	0.8888888888888888	0.6639080459786072
GCG	3.50877192982	MEOX1	1.75438596491	0.8888888888888888	14.440000000037545
GCG	3.50877192982	MMP24	2.63157894737	0.4444444444444444	4.813333333336702
GCG	3.50877192982	MNDA	4.82456140351	1.3333333333333333	7.87636363637187
GCG	3.50877192982	NAV3	24.5614035088	2.2222222222222223	2.5785714285718337
GCG	3.50877192982	NUDT19	3.0701754386	0.8888888888888888	8.251428571429868
GCG	3.50877192982	OR2C3	5.70175438596	1.3333333333333333	6.66461538462979
GCG	3.50877192982	OR5M9	4.82456140351	0.4444444444444444	2.6254545454572904
GCG	3.50877192982	OR8H2	3.50877192982	0.4444444444444444	3.610000000009386
GCG	3.50877192982	RB1	59.2105263158	2.2222222222222223	1.06962962963083
GCG	3.50877192982	SCGB1D1	1.31578947368	0.4444444444444444	9.626666666709987
GCG	3.50877192982	SGCZ	5.70175438596	0.4444444444444444	2.2215384615432634
GCG	3.50877192982	SLC8A3	8.77192982456	1.7777777777777777	5.776000000008432
GCG	3.50877192982	SPHKAP	17.1052631579	2.2222222222222223	3.7025641025677767
GCG	3.50877192982	TMEM132D	21.9298245614	1.3333333333333333	1.7328000000025294
GCG	3.50877192982	TP53	86.4035087719	3.111111111111111	1.0261928934027038
GCG	3.50877192982	TRIM63	3.50877192982	0.8888888888888888	7.220000000018772
IGFBP2	4.38596491228	KCNJ12	4.38596491228	0.4444444444444444	2.310400000000739
IGFBP2	4.38596491228	KIAA1211	12.2807017544	1.3333333333333333	2.4754285714261375
IGFBP2	4.38596491228	KLRG1	3.0701754386	0.4444444444444444	3.3005714285681838
IGFBP2	4.38596491228	LRP1B	38.1578947368	2.2222222222222223	1.3278160919557005
IGFBP2	4.38596491228	MEOX1	1.75438596491	0.4444444444444444	5.776000000008432
IGFBP2	4.38596491228	MNDA	4.82456140351	0.4444444444444444	2.1003636363634377
IGFBP2	4.38596491228	NAV3	24.5614035088	1.3333333333333333	1.2377142857130687
IGFBP2	4.38596491228	OR2C3	5.70175438596	0.8888888888888888	3.5544615384651688
IGFBP2	4.38596491228	OR5M9	4.82456140351	0.8888888888888888	4.200727272726875
IGFBP2	4.38596491228	RB1	59.2105263158	3.5555555555555554	1.3691259259259014
IGFBP2	4.38596491228	SELP	6.57894736842	0.4444444444444444	1.5402666666671594
IGFBP2	4.38596491228	SGCZ	5.70175438596	0.8888888888888888	3.5544615384651688
IGFBP2	4.38596491228	SLC8A3	8.77192982456	0.8888888888888888	2.310400000000739
IGFBP2	4.38596491228	TGM3	4.38596491228	0.4444444444444444	2.310400000000739
IGFBP2	4.38596491228	TMEM132D	21.9298245614	1.7777777777777777	1.848320000000591
IGFBP2	4.38596491228	TP53	86.4035087719	4.444444444444445	1.1727918781731814
IGFBP2	4.38596491228	TRIM63	3.50877192982	0.4444444444444444	2.888000000004216
IGFBP2	4.38596491228	TTR	2.19298245614	0.4444444444444444	4.620800000001478
IGFBP2	4.38596491228	UNC93A	3.50877192982	0.4444444444444444	2.888000000004216
KCNJ12	4.38596491228	KIAA1211	12.2807017544	0.4444444444444444	0.8251428571420459
KCNJ12	4.38596491228	LRP1B	38.1578947368	2.6666666666666665	1.5933793103468403
KCNJ12	4.38596491228	MRGPRX4	3.50877192982	0.4444444444444444	2.888000000004216
KCNJ12	4.38596491228	NAV3	24.5614035088	1.3333333333333333	1.2377142857130687
KCNJ12	4.38596491228	OR4K17	5.26315789474	0.4444444444444444	1.925333333332486
KCNJ12	4.38596491228	OR5M9	4.82456140351	0.4444444444444444	2.1003636363634377
KCNJ12	4.38596491228	OR8H2	3.50877192982	0.4444444444444444	2.888000000004216
KCNJ12	4.38596491228	PRNP	0.438596491228	0.4444444444444444	23.104000000007392
KCNJ12	4.38596491228	RB1	59.2105263158	4.0	1.5402666666666391
KCNJ12	4.38596491228	SELP	6.57894736842	0.8888888888888888	3.080533333334319
KCNJ12	4.38596491228	SGCZ	5.70175438596	0.4444444444444444	1.7772307692325844
KCNJ12	4.38596491228	SLC8A3	8.77192982456	1.7777777777777777	4.620800000001478
KCNJ12	4.38596491228	SPHKAP	17.1052631579	0.4444444444444444	0.5924102564101688
KCNJ12	4.38596491228	TMEM132D	21.9298245614	1.3333333333333333	1.3862400000004431
KCNJ12	4.38596491228	TP53	86.4035087719	4.444444444444445	1.1727918781731814
KCNJ12	4.38596491228	ZCCHC5	4.82456140351	0.8888888888888888	4.200727272726875
KIAA1211	12.2807017544	KLRG1	3.0701754386	0.4444444444444444	1.178775510201387
KIAA1211	12.2807017544	KRTAP2-2	2.19298245614	0.8888888888888888	3.3005714285681838
KIAA1211	12.2807017544	LRP1B	38.1578947368	8.444444444444445	1.8020361247946741
KIAA1211	12.2807017544	MMP24	2.63157894737	0.4444444444444444	1.3752380952356982
KIAA1211	12.2807017544	MNDA	4.82456140351	0.8888888888888888	1.5002597402576439
KIAA1211	12.2807017544	MRGPRX4	3.50877192982	0.8888888888888888	2.062857142857467
KIAA1211	12.2807017544	NAV3	24.5614035088	4.444444444444445	1.473469387751734
KIAA1211	12.2807017544	OR2C3	5.70175438596	1.7777777777777777	2.5389010989003844
KIAA1211	12.2807017544	OR4K17	5.26315789474	0.4444444444444444	0.6876190476178491
KIAA1211	12.2807017544	OR5M9	4.82456140351	1.7777777777777777	3.0005194805152877
KIAA1211	12.2807017544	PTEN	5.70175438596	0.4444444444444444	0.6347252747250961
KIAA1211	12.2807017544	RB1	59.2105263158	8.0	1.100190476189023
KIAA1211	12.2807017544	RPL37	0.877192982456	0.4444444444444444	4.12571428571023
KIAA1211	12.2807017544	SELP	6.57894736842	1.3333333333333333	1.650285714284092
KIAA1211	12.2807017544	SGCZ	5.70175438596	1.7777777777777777	2.5389010989003844
KIAA1211	12.2807017544	SLC8A3	8.77192982456	1.3333333333333333	1.2377142857130687
KIAA1211	12.2807017544	SPHKAP	17.1052631579	1.7777777777777777	0.8463003662991385
KIAA1211	12.2807017544	TCP10L2	3.0701754386	1.7777777777777777	4.715102040805548
KIAA1211	12.2807017544	TGM3	4.38596491228	1.7777777777777777	3.3005714285681838
KIAA1211	12.2807017544	TMEM132D	21.9298245614	3.5555555555555554	1.3202285714272737
KIAA1211	12.2807017544	TP53	86.4035087719	11.555555555555555	1.0890210297308207
KIAA1211	12.2807017544	TRIM63	3.50877192982	0.8888888888888888	2.062857142857467
KIAA1211	12.2807017544	UNC93A	3.50877192982	0.8888888888888888	2.062857142857467
KIAA1211	12.2807017544	ZCCHC5	4.82456140351	0.8888888888888888	1.5002597402576439
KLRG1	3.0701754386	LRP1B	38.1578947368	0.8888888888888888	0.7587520525451259
KLRG1	3.0701754386	MNDA	4.82456140351	0.4444444444444444	3.0005194805152877
KLRG1	3.0701754386	NAV3	24.5614035088	1.3333333333333333	1.7681632653020805
KLRG1	3.0701754386	OR2C3	5.70175438596	0.4444444444444444	2.5389010989003844
KLRG1	3.0701754386	PTEN	5.70175438596	0.4444444444444444	2.5389010989003844
KLRG1	3.0701754386	RB1	59.2105263158	2.2222222222222223	1.222433862432248
KLRG1	3.0701754386	TGM3	4.38596491228	0.4444444444444444	3.3005714285681838
KLRG1	3.0701754386	TP53	86.4035087719	3.111111111111111	1.1727918781716533
KLRG1	3.0701754386	TRIM63	3.50877192982	0.8888888888888888	8.251428571429868
KLRG1	3.0701754386	ZCCHC5	4.82456140351	1.3333333333333333	9.001558441545862
KRTAP2-2	2.19298245614	LRP1B	38.1578947368	1.3333333333333333	1.5933793103468403
KRTAP2-2	2.19298245614	MMP24	2.63157894737	0.4444444444444444	7.701333333329944
KRTAP2-2	2.19298245614	MNDA	4.82456140351	0.4444444444444444	4.200727272726875
KRTAP2-2	2.19298245614	NAV3	24.5614035088	0.4444444444444444	0.8251428571420459
KRTAP2-2	2.19298245614	NUDT19	3.0701754386	0.4444444444444444	6.6011428571363675
KRTAP2-2	2.19298245614	OR2C3	5.70175438596	0.4444444444444444	3.5544615384651688
KRTAP2-2	2.19298245614	OR4K17	5.26315789474	0.4444444444444444	3.850666666664972
KRTAP2-2	2.19298245614	OR5M9	4.82456140351	0.4444444444444444	4.200727272726875
KRTAP2-2	2.19298245614	RB1	59.2105263158	2.2222222222222223	1.7114074074073768
KRTAP2-2	2.19298245614	SLC8A3	8.77192982456	0.8888888888888888	4.620800000001478
KRTAP2-2	2.19298245614	SPHKAP	17.1052631579	0.4444444444444444	1.1848205128203375
KRTAP2-2	2.19298245614	TGM3	4.38596491228	0.4444444444444444	4.620800000001478
KRTAP2-2	2.19298245614	TP53	86.4035087719	2.2222222222222223	1.1727918781731814
LRP1B	38.1578947368	MEOX1	1.75438596491	0.8888888888888888	1.3278160919572144
LRP1B	38.1578947368	MMP24	2.63157894737	0.8888888888888888	0.8852107279697942
LRP1B	38.1578947368	MNDA	4.82456140351	2.6666666666666665	1.4485266457692545
LRP1B	38.1578947368	MRGPRX4	3.50877192982	2.6666666666666665	1.9917241379358213
LRP1B	38.1578947368	NAV3	24.5614035088	8.88888888888889	0.9484400656814075
LRP1B	38.1578947368	NUDT19	3.0701754386	0.8888888888888888	0.7587520525451259
LRP1B	38.1578947368	OR2C3	5.70175438596	3.111111111111111	1.4299557913379115
LRP1B	38.1578947368	OR4K17	5.26315789474	3.5555555555555554	1.7704214559395883
LRP1B	38.1578947368	OR5M9	4.82456140351	2.2222222222222223	1.2071055381410456
LRP1B	38.1578947368	OR8H2	3.50877192982	1.7777777777777777	1.3278160919572144
LRP1B	38.1578947368	PTEN	5.70175438596	2.6666666666666665	1.2256763925753524
LRP1B	38.1578947368	RB1	59.2105263158	25.333333333333332	1.121266922095546
LRP1B	38.1578947368	RPL37	0.877192982456	0.8888888888888888	2.655632183911401
LRP1B	38.1578947368	SCGB1D1	1.31578947368	0.4444444444444444	0.8852107279731579
LRP1B	38.1578947368	SELP	6.57894736842	3.5555555555555554	1.4163371647527472
LRP1B	38.1578947368	SGCZ	5.70175438596	3.111111111111111	1.4299557913379115
LRP1B	38.1578947368	SLC8A3	8.77192982456	2.2222222222222223	0.6639080459778502
LRP1B	38.1578947368	SPHKAP	17.1052631579	5.777777777777778	0.8852107279700527
LRP1B	38.1578947368	TCP10L2	3.0701754386	1.7777777777777777	1.5175041050902518
LRP1B	38.1578947368	TGM3	4.38596491228	1.7777777777777777	1.0622528735645602
LRP1B	38.1578947368	TMEM132D	21.9298245614	10.222222222222221	1.2215908045992445
LRP1B	38.1578947368	TP53	86.4035087719	33.77777777777778	1.0245078476005272
LRP1B	38.1578947368	TRIM63	3.50877192982	1.3333333333333333	0.9958620689679106
LRP1B	38.1578947368	TTR	2.19298245614	0.8888888888888888	1.0622528735645602
LRP1B	38.1578947368	UNC93A	3.50877192982	2.2222222222222223	1.659770114946518
LRP1B	38.1578947368	ZCCHC5	4.82456140351	1.7777777777777777	0.9656844305128365
MEOX1	1.75438596491	NAV3	24.5614035088	0.8888888888888888	2.062857142857467
MEOX1	1.75438596491	NUDT19	3.0701754386	0.8888888888888888	16.502857142859735
MEOX1	1.75438596491	OR2C3	5.70175438596	1.3333333333333333	13.32923076925958
MEOX1	1.75438596491	OR4K17	5.26315789474	0.4444444444444444	4.813333333336702
MEOX1	1.75438596491	RB1	59.2105263158	1.3333333333333333	1.2835555555569957
MEOX1	1.75438596491	SLC8A3	8.77192982456	0.8888888888888888	5.776000000008432
MEOX1	1.75438596491	SPHKAP	17.1052631579	0.8888888888888888	2.962051282054221
MEOX1	1.75438596491	TGM3	4.38596491228	0.4444444444444444	5.776000000008432
MEOX1	1.75438596491	TMEM132D	21.9298245614	1.3333333333333333	3.465600000005059
